date,price
20081022,7438
20081023,7556
20081024,7541
20081027,7158
20081028,7497
20081029,7276
20081030,7084
20081031,7143
20081104,7011
20081105,6584
20081106,6598
20081107,6554
20081110,6378
20081111,6554
20081112,6790
20081113,6672
20081114,6613
20081117,6672
20081118,6878
20081119,6702
20081120,6672
20081121,6466
20081125,6127
20081126,6230
20081127,6260
20081128,6466
20081201,6760
20081202,6363
20081203,6466
20081204,6569
20081205,7615
20081208,7570
20081209,6554
20081210,6731
20081211,7335
20081212,6819
20081215,6319
20081216,5995
20081217,6834
20081218,6481
20081219,5965
20081222,6495
20081224,6024
20081225,6098
20081226,6378
20081229,6422
20081230,6348
20090105,5685
20090106,5582
20090107,5420
20090108,5258
20090109,5111
20090113,5111
20090114,5111
20090115,4964
20090116,5126
20090119,5067
20090120,5037
20090121,5008
20090122,5067
20090123,5082
20090126,5244
20090127,5170
20090128,5082
20090129,4934
20090130,5082
20090202,5185
20090203,5244
20090204,5199
20090205,5317
20090206,4978
20090209,5008
20090210,5096
20090212,5185
20090213,5199
20090216,4816
20090217,4816
20090218,4463
20090219,4595
20090220,4566
20090223,4286
20090224,4021
20090225,3962
20090226,4316
20090227,4242
20090302,4139
20090303,4198
20090304,4065
20090305,4080
20090306,3741
20090309,3579
20090310,3476
20090311,3535
20090312,3476
20090313,3447
20090316,3506
20090317,3565
20090318,3579
20090319,3461
20090323,3565
20090324,3535
20090325,3432
20090326,3432
20090327,3417
20090330,3550
20090331,3270
20090401,3049
20090402,3137
20090403,3049
20090406,3167
20090407,2872
20090408,2872
20090409,2799
20090410,2651
20090413,2578
20090414,2740
20090415,2872
20090416,3034
20090417,3108
20090420,3123
20090421,3049
20090422,2975
20090423,3034
20090424,3152
20090427,3064
20090428,2931
20090430,2887
20090501,3005
20090507,2990
20090508,2931
20090511,2858
20090512,2931
20090513,2828
20090514,2769
20090515,2917
20090518,2784
20090519,3182
20090520,3270
20090521,3388
20090522,3270
20090525,3977
20090526,4227
20090527,4154
20090528,4183
20090529,4124
20090601,3977
20090602,3947
20090603,3918
20090604,3800
20090605,3933
20090608,3741
20090609,4095
20090610,4183
20090611,4271
20090612,4242
20090615,4492
20090616,4213
20090617,4183
20090618,4507
20090619,4257
20090622,4213
20090623,4316
20090624,4492
20090625,4360
20090626,4699
20090629,4816
20090630,4875
20090701,5096
20090702,5067
20090703,5155
20090706,5008
20090707,4846
20090708,4802
20090709,5008
20090710,5008
20090713,4919
20090714,5096
20090715,5008
20090716,5008
20090717,5067
20090721,5332
20090722,5376
20090723,5671
20090724,5700
20090727,5671
20090728,5730
20090729,5833
20090730,5921
20090731,5730
20090803,5612
20090804,5391
20090805,5244
20090806,5126
20090807,4802
20090810,4713
20090811,4625
20090812,4757
20090813,4640
20090814,4757
20090817,4743
20090818,4831
20090819,4610
20090820,4802
20090821,4610
20090824,4875
20090825,5023
20090826,4831
20090827,4757
20090828,4713
20090831,4743
20090901,4861
20090902,4875
20090903,4831
20090904,4919
20090907,5170
20090908,5155
20090909,5553
20090910,5568
20090911,5523
20090914,5464
20090915,5288
20090916,5126
20090917,4934
20090918,4978
20090924,5008
20090925,5052
20090928,5170
20090929,5185
20090930,5126
20091001,4949
20091002,4949
20091005,5037
20091006,5273
20091007,6039
20091008,6112
20091009,5921
20091013,6009
20091014,5980
20091015,6083
20091016,6068
20091019,6171
20091020,5980
20091021,5818
20091022,5995
20091023,6186
20091026,6112
20091027,6201
20091028,6245
20091029,6201
20091030,5995
20091102,6039
20091104,5877
20091105,5906
20091106,5759
20091109,5612
20091110,5715
20091111,6142
20091112,6245
20091113,6171
20091116,6289
20091117,6289
20091118,6127
20091119,6245
20091120,5950
20091124,6024
20091125,5965
20091126,5995
20091127,5847
20091130,6054
20091201,5965
20091202,5906
20091203,5965
20091204,5936
20091207,5877
20091208,5847
20091209,5877
20091210,5626
20091211,5538
20091214,5553
20091215,5715
20091216,5671
20091217,5950
20091218,5965
20091221,5906
20091222,6009
20091224,6098
20091225,5862
20091228,5715
20091229,5833
20091230,5877
20100104,5788
20100105,5626
20100106,5612
20100107,5420
20100108,5464
20100112,5302
20100113,5376
20100114,5347
20100115,5170
20100118,4949
20100119,4919
20100120,4905
20100121,4905
20100122,4772
20100125,4757
20100126,4566
20100127,4654
20100128,4743
20100129,4816
20100201,4787
20100202,4787
20100203,4743
20100204,4595
20100205,4595
20100208,4419
20100209,4213
20100210,3962
20100212,3947
20100215,3903
20100216,3874
20100217,3977
20100218,3889
20100219,3682
20100222,3682
20100223,3697
20100224,3712
20100225,3741
20100226,3535
20100301,3756
20100302,3697
20100303,3565
20100304,3432
20100305,3623
20100308,3565
20100309,3535
20100310,3506
20100311,3579
20100312,3550
20100315,3432
20100316,3506
20100317,3579
20100318,3565
20100319,3668
20100323,3653
20100324,3668
20100325,3579
20100326,3594
20100329,3609
20100330,3491
20100331,3476
20100401,3432
20100402,3447
20100405,3329
20100406,3417
20100407,3565
20100408,3771
20100409,3727
20100412,3668
20100413,3638
20100414,3962
20100415,4065
20100416,3992
20100419,4095
20100420,4183
20100421,4301
20100422,4227
20100423,4433
20100426,4375
20100427,4360
20100428,4286
20100430,4154
20100506,4213
20100507,4154
20100510,4109
20100511,4286
20100512,4183
20100513,4301
20100514,4139
20100517,3859
20100518,3889
20100519,4021
20100520,4065
20100521,3962
20100524,4006
20100525,4021
20100526,4257
20100527,4271
20100528,4213
20100531,4124
20100601,4080
20100602,3947
20100603,3977
20100604,3918
20100607,4021
20100608,3712
20100609,3741
20100610,3682
20100611,3697
20100614,3594
20100615,3579
20100616,3741
20100617,3697
20100618,3697
20100621,3771
20100622,3874
20100623,3859
20100624,3830
20100625,3668
20100628,3712
20100629,3727
20100630,3653
20100701,3565
20100702,3579
20100705,3550
20100706,3668
20100707,3668
20100708,3771
20100709,3785
20100712,3741
20100713,3756
20100714,3815
20100715,3712
20100716,3727
20100720,3741
20100721,3771
20100722,3800
20100723,3550
20100726,3373
20100727,3447
20100728,3329
20100729,3403
20100730,3388
20100802,3329
20100803,3285
20100804,3329
20100805,3285
20100806,3196
20100809,3211
20100810,3226
20100811,3196
20100812,3167
20100813,3167
20100816,3137
20100817,3226
20100818,3137
20100819,3196
20100820,3226
20100823,3344
20100824,3388
20100825,3432
20100826,3491
20100827,3432
20100830,3447
20100831,3432
20100901,3432
20100902,3447
20100903,3432
20100906,3579
20100907,3447
20100908,3491
20100909,3491
20100910,3388
20100913,3388
20100914,3461
20100915,3476
20100916,3491
20100917,3285
20100921,3285
20100922,3270
20100924,3270
20100927,3299
20100928,3285
20100929,3196
20100930,3255
20101001,3241
20101004,3241
20101005,3241
20101006,3285
20101007,3285
20101008,3712
20101012,4713
20101013,4684
20101014,4699
20101015,4699
20101018,4743
20101019,4684
20101020,4669
20101021,4772
20101022,4816
20101025,4831
20101026,4669
20101027,4684
20101028,4772
20101029,4581
20101101,4492
20101102,4522
20101104,4507
20101105,4640
20101108,4669
20101109,4669
20101110,4684
20101111,4787
20101112,4787
20101115,4551
20101116,4595
20101117,4669
20101118,4654
20101119,4537
20101122,4463
20101124,4581
20101125,4699
20101126,4669
20101129,4595
20101130,4492
20101201,4404
20101202,4375
20101203,4389
20101206,4448
20101207,4389
20101208,4330
20101209,4271
20101210,4271
20101213,4227
20101214,4286
20101215,4257
20101216,4316
20101217,4419
20101220,4625
20101221,4699
20101222,4566
20101224,4640
20101227,4537
20101228,4537
20101229,4375
20101230,4478
20110104,4551
20110105,4625
20110106,4610
20110107,4581
20110111,4522
20110112,4492
20110113,4522
20110114,4433
20110117,4360
20110118,4242
20110119,4271
20110120,4227
20110121,4154
20110124,4154
20110125,4080
20110126,4345
20110127,4271
20110128,4154
20110131,4095
20110201,4183
20110202,4183
20110203,4198
20110204,4168
20110207,4227
20110208,4227
20110209,4330
20110210,4404
20110214,4419
20110215,4492
20110216,4507
20110217,4522
20110218,4522
20110221,4537
20110222,4375
20110223,4286
20110224,4227
20110225,4330
20110228,4478
20110301,3491
20110302,3594
20110303,3520
20110304,3491
20110307,3844
20110308,3844
20110309,3785
20110310,3756
20110311,3270
20110314,3697
20110315,3682
20110316,3815
20110317,3874
20110318,3859
20110322,4065
20110323,4036
20110324,4021
20110325,4095
20110328,4095
20110329,4065
20110330,3992
20110331,4080
20110401,4124
20110404,4036
20110405,4036
20110406,4036
20110407,3977
20110408,3992
20110411,4198
20110412,4080
20110413,4183
20110414,4168
20110415,4109
20110418,4109
20110419,4080
20110420,4109
20110421,4095
20110422,4051
20110425,4080
20110426,4051
20110427,3977
20110428,4065
20110502,4109
20110506,4139
20110509,4168
20110510,4139
20110511,4065
20110512,4095
20110513,4139
20110516,4168
20110517,4301
20110518,4389
20110519,4684
20110520,4772
20110523,4728
20110524,4699
20110525,4713
20110526,4640
20110527,4816
20110530,4757
20110531,4743
20110601,4743
20110602,4772
20110603,4816
20110606,4964
20110607,4772
20110608,4846
20110609,4802
20110610,5037
20110613,5008
20110614,5037
20110615,5111
20110616,5155
20110617,5199
20110620,5126
20110621,5096
20110622,4905
20110623,4654
20110624,4610
20110627,4448
20110628,4345
20110629,4330
20110630,4286
20110701,4242
20110704,4242
20110705,4301
20110706,4168
20110707,4242
20110708,4360
20110711,4286
20110712,4301
20110713,4286
20110714,4360
20110715,4360
20110719,4404
20110720,4522
20110721,4448
20110722,4537
20110725,4507
20110726,4507
20110727,4581
20110728,4640
20110729,4478
20110801,4610
20110802,4669
20110803,4713
20110804,4816
20110805,4713
20110808,4816
20110809,4978
20110810,4846
20110811,4993
20110812,4993
20110815,4861
20110816,4978
20110817,5126
20110818,5185
20110819,5126
20110822,5288
20110823,5347
20110824,5229
20110825,4934
20110826,5096
20110829,5332
20110830,5288
20110831,5155
20110901,5258
20110902,5450
20110905,5450
20110906,5450
20110907,5376
20110908,5361
20110909,5479
20110912,5553
20110913,5641
20110914,5258
20110915,5229
20110916,5126
20110920,5185
20110921,5082
20110922,5052
20110926,5185
20110927,5037
20110928,5008
20110929,5037
20110930,5111
20111003,5082
20111004,4993
20111005,5096
20111006,5082
20111007,5111
20111011,5641
20111012,5685
20111013,5361
20111014,5347
20111017,5273
20111018,5140
20111019,5229
20111020,5155
20111021,5155
20111024,5185
20111025,5155
20111026,5111
20111027,5126
20111028,4964
20111031,4964
20111101,4787
20111102,4816
20111104,4610
20111107,4522
20111108,4551
20111109,4581
20111110,4360
20111111,4375
20111114,4537
20111115,4448
20111116,4492
20111117,4728
20111118,4787
20111121,4831
20111122,4919
20111124,4846
20111125,4713
20111128,4713
20111129,4684
20111130,4787
20111201,4713
20111202,4684
20111205,4684
20111206,4684
20111207,4669
20111208,4728
20111209,4699
20111212,4684
20111213,4625
20111214,4581
20111215,4566
20111216,4581
20111219,4537
20111220,4448
20111221,4463
20111222,4419
20111226,4286
20111227,4213
20111228,4213
20111229,4345
20111230,4316
20120104,4404
20120105,4610
20120106,4625
20120110,4581
20120111,4654
20120112,4831
20120113,4713
20120116,4492
20120117,4595
20120118,4581
20120119,4581
20120120,4537
20120123,4640
20120124,4551
20120125,4463
20120126,4419
20120127,4330
20120130,4419
20120131,4507
20120201,4404
20120202,4345
20120203,4389
20120206,4345
20120207,4404
20120208,4389
20120209,4537
20120210,4507
20120213,4433
20120214,4051
20120215,3947
20120216,3874
20120217,3903
20120220,3947
20120221,3933
20120222,3903
20120223,3977
20120224,3977
20120227,4080
20120228,4183
20120229,4168
20120301,4286
20120302,4242
20120305,4242
20120306,4109
20120307,3933
20120308,3933
20120309,3903
20120312,3903
20120313,3903
20120314,3815
20120315,3800
20120316,3889
20120319,3859
20120321,3918
20120322,3992
20120323,3918
20120326,3874
20120327,3918
20120328,3815
20120329,3815
20120330,3800
20120402,3756
20120403,3727
20120404,3741
20120405,3653
20120406,3594
20120409,3565
20120410,3697
20120411,3461
20120412,3329
20120413,3388
20120416,4330
20120417,4227
20120418,4551
20120419,4551
20120420,4566
20120423,4507
20120424,4522
20120425,4625
20120426,4566
20120427,4610
20120501,4551
20120502,4581
20120507,4610
20120508,4669
20120509,4699
20120510,4610
20120511,4625
20120514,4669
20120515,4507
20120516,4537
20120517,4537
20120518,4595
20120521,4566
20120522,4566
20120523,4699
20120524,4654
20120525,4610
20120528,4478
20120529,4492
20120530,4316
20120531,4198
20120601,4095
20120604,4183
20120605,4080
20120606,3918
20120607,3933
20120608,4021
20120611,3800
20120612,3565
20120613,3668
20120614,3653
20120615,3638
20120618,3638
20120619,3712
20120620,3491
20120621,3476
20120622,3491
20120625,3447
20120626,3417
20120627,3373
20120628,3373
20120629,3432
20120702,3491
20120703,3447
20120704,3255
20120705,3329
20120706,3388
20120709,3417
20120710,3373
20120711,3299
20120712,3196
20120713,3285
20120717,3226
20120718,3211
20120719,3093
20120720,3079
20120723,3049
20120724,2990
20120725,3005
20120726,3137
20120727,3137
20120730,3079
20120731,3123
20120801,3005
20120802,2843
20120803,2858
20120806,2799
20120807,2828
20120808,2710
20120809,2696
20120810,2755
20120813,2784
20120814,2946
20120815,2931
20120816,2917
20120817,2902
20120820,2887
20120821,2784
20120822,3137
20120823,3020
20120824,3108
20120827,3034
20120828,2975
20120829,2755
20120830,2666
20120831,2593
20120903,2651
20120904,2563
20120905,2607
20120906,2740
20120907,2784
20120910,2696
20120911,2534
20120912,2622
20120913,2431
20120914,2313
20120918,2327
20120919,2386
20120920,2298
20120921,2666
20120924,2740
20120925,2622
20120926,2607
20120927,2622
20120928,2651
20121001,2725
20121002,2725
20121003,2710
20121004,2725
20121005,2651
20121009,2563
20121010,2593
20121011,2460
20121012,2431
20121015,2489
20121016,2445
20121017,2460
20121018,2386
20121019,2416
20121022,2445
20121023,2460
20121024,2431
20121025,2431
20121026,2416
20121029,2386
20121030,2460
20121031,2445
20121101,2386
20121102,2386
20121105,2548
20121106,2519
20121107,2534
20121108,2696
20121109,2755
20121112,2902
20121113,2887
20121114,2843
20121115,2828
20121116,2710
20121119,2681
20121120,2637
20121121,2593
20121122,2548
20121126,2593
20121127,2784
20121128,2858
20121129,2769
20121130,2725
20121203,2740
20121204,2755
20121205,2725
20121206,2696
20121207,2769
20121210,2887
20121211,2872
20121212,2843
20121213,2696
20121214,2666
20121217,2666
20121218,2548
20121219,2666
20121220,2651
20121221,2578
20121225,2666
20121226,2710
20121227,2710
20121228,2784
20130104,2725
20130107,2740
20130108,2784
20130109,2725
20130110,2799
20130111,2917
20130115,3093
20130116,3182
20130117,3182
20130118,3049
20130121,3285
20130122,3329
20130123,3241
20130124,3196
20130125,3152
20130128,3137
20130129,3152
20130130,3211
20130131,3226
20130201,3270
20130204,3270
20130205,3329
20130206,3344
20130207,3314
20130208,3373
20130212,3211
20130213,3241
20130214,3329
20130215,3535
20130218,3535
20130219,3506
20130220,3432
20130221,3403
20130222,3491
20130225,3579
20130226,3447
20130227,3432
20130228,3432
20130301,3403
20130304,3388
20130305,3550
20130306,3461
20130307,3329
20130308,3255
20130311,3226
20130312,3314
20130313,3358
20130314,3550
20130315,3137
20130318,3270
20130319,3344
20130321,3388
20130322,3638
20130325,3447
20130326,3373
20130327,3476
20130328,3565
20130329,3535
20130401,3550
20130402,3609
20130403,3638
20130404,3727
20130405,4095
20130408,4124
20130409,4124
20130410,4198
20130411,4124
20130412,4080
20130415,3947
20130416,3962
20130417,3903
20130418,3830
20130419,4051
20130422,3962
20130423,4021
20130424,4036
20130425,3874
20130426,3889
20130430,3889
20130501,3889
20130502,4006
20130507,3859
20130508,4021
20130509,4198
20130510,4271
20130513,4124
20130514,4242
20130515,4227
20130516,4198
20130517,4463
20130520,4669
20130521,4507
20130522,4551
20130523,4389
20130524,4389
20130527,4934
20130528,5096
20130529,5140
20130530,5023
20130531,5170
20130603,5302
20130604,5214
20130605,5185
20130606,5067
20130607,5155
20130610,5185
20130611,5273
20130612,5479
20130613,5450
20130614,5479
20130617,5317
20130618,5435
20130619,5730
20130620,5700
20130621,5788
20130624,5774
20130625,5803
20130626,5892
20130627,6039
20130628,5803
20130701,5715
20130702,5656
20130703,5626
20130704,5700
20130705,5788
20130708,5509
20130709,5479
20130710,5671
20130711,5833
20130712,5803
20130716,6098
20130717,5980
20130718,6142
20130719,6054
20130722,6422
20130723,6392
20130724,6348
20130725,6333
20130726,6157
20130729,5921
20130730,5936
20130731,6127
20130801,6157
20130802,6112
20130805,5980
20130806,6083
20130807,5892
20130808,6186
20130809,6157
20130812,6054
20130813,5965
20130814,6024
20130815,6142
20130816,6216
20130819,6083
20130820,6157
20130821,6260
20130822,6201
20130823,6127
20130826,6348
20130827,6142
20130828,6245
20130829,6260
20130830,6260
20130902,6333
20130903,6260
20130904,6157
20130905,5980
20130906,5877
20130909,5730
20130910,5906
20130911,6039
20130912,6230
20130913,5980
20130917,5788
20130918,5906
20130919,5833
20130920,5774
20130924,5862
20130925,5936
20130926,6098
20130927,6157
20130930,6186
20131001,6142
20131002,6171
20131003,6142
20131004,6083
20131007,5818
20131008,5788
20131009,5788
20131010,5788
20131011,5774
20131015,5730
20131016,5803
20131017,5936
20131018,5906
20131021,5906
20131022,6098
20131023,5965
20131024,6157
20131025,6201
20131028,6171
20131029,5921
20131030,5921
20131031,5921
20131101,5906
20131105,5965
20131106,5892
20131107,6157
20131108,6319
20131111,6378
20131112,6333
20131113,6363
20131114,6142
20131115,6378
20131118,6466
20131119,6319
20131120,6245
20131121,6142
20131122,5965
20131125,5980
20131126,5921
20131127,5818
20131128,5774
20131129,5818
20131202,5788
20131203,5744
20131204,5700
20131205,5656
20131206,5715
20131209,5788
20131210,6466
20131211,6584
20131212,6672
20131213,6584
20131216,6643
20131217,6805
20131218,7070
20131219,7040
20131220,7040
20131224,7084
20131225,7408
20131226,7570
20131227,7556
20131230,7556
20140106,7674
20140107,7718
20140108,7541
20140109,7585
20140110,7394
20140114,7379
20140115,7423
20140116,7615
20140117,7615
20140120,7791
20140121,7762
20140122,7909
20140123,7806
20140124,7644
20140127,7777
20140128,7953
20140129,8012
20140130,8218
20140131,8484
20140203,8749
20140204,8690
20140205,8704
20140206,8631
20140207,8380
20140210,8101
20140212,7924
20140213,7894
20140214,8071
20140217,8439
20140218,8557
20140219,8056
20140220,7880
20140221,7836
20140224,7880
20140225,7924
20140226,7747
20140227,7821
20140228,7777
20140303,7836
20140304,8248
20140305,8145
20140306,8233
20140307,8218
20140310,8160
20140311,8395
20140312,8115
20140313,7968
20140314,7762
20140317,7762
20140318,7806
20140319,7968
20140320,7747
20140324,7674
20140325,7541
20140326,7747
20140327,7821
20140328,7806
20140331,7924
20140401,7880
20140402,7909
20140403,7894
20140404,7909
20140407,7880
20140408,7909
20140409,7880
20140410,7894
20140411,7777
20140414,7998
20140415,7939
20140416,7629
20140417,7526
20140418,7453
20140421,7453
20140422,7497
20140423,7909
20140424,7865
20140425,7865
20140428,7806
20140430,7953
20140501,7924
20140502,8027
20140507,8042
20140508,7894
20140509,7865
20140512,7762
20140513,7644
20140514,7659
20140515,7791
20140516,7821
20140519,7703
20140520,7791
20140521,7880
20140522,7732
20140523,7732
20140526,7556
20140527,8012
20140528,7880
20140529,7880
20140530,7629
20140602,7512
20140603,7423
20140604,7482
20140605,7276
20140606,7291
20140609,7305
20140610,7350
20140611,7350
20140612,7291
20140613,7408
20140616,7173
20140617,7232
20140618,7467
20140619,7732
20140620,7850
20140623,8130
20140624,8351
20140625,8218
20140626,8071
20140627,8307
20140630,8277
20140701,8469
20140702,8366
20140703,8322
20140704,8233
20140707,8484
20140708,8557
20140709,8631
20140710,8660
20140711,8690
20140714,8896
20140715,8866
20140716,9294
20140717,9132
20140718,9190
20140722,9176
20140723,9264
20140724,9294
20140725,9294
20140728,9220
20140729,9249
20140730,9485
20140731,9529
20140801,9294
20140804,9544
20140805,9647
20140806,9573
20140807,9573
20140808,9411
20140811,9426
20140812,9456
20140813,9662
20140814,9765
20140815,9971
20140818,9971
20140819,9618
20140820,9500
20140821,9249
20140822,9397
20140825,9235
20140826,9190
20140827,9043
20140828,8852
20140829,9028
20140901,9087
20140902,9279
20140903,9190
20140904,9176
20140905,9058
20140908,9132
20140909,9117
20140910,8881
20140911,9146
20140912,9367
20140916,10207
20140917,10339
20140918,9942
20140919,9927
20140922,9838
20140924,9838
20140925,9809
20140926,9868
20140929,9809
20140930,10354
20141001,10383
20141002,10442
20141003,10207
20141006,10207
20141007,10104
20141008,10074
20141009,9927
20141010,9897
20141014,10074
20141015,9838
20141016,9279
20141017,9456
20141020,9249
20141021,9249
20141022,9308
20141023,9411
20141024,9411
20141027,9367
20141028,9529
20141029,9529
20141030,9205
20141031,9058
20141104,9073
20141105,8911
20141106,8749
20141107,8881
20141110,9073
20141111,9102
20141112,8955
20141113,9014
20141114,8822
20141117,8852
20141118,8822
20141119,8911
20141120,9087
20141121,9190
20141125,8793
20141126,9028
20141127,9043
20141128,9043
20141201,8925
20141202,8852
20141203,9058
20141204,8984
20141205,8734
20141208,8749
20141209,8542
20141210,8837
20141211,8454
20141212,8469
20141215,8911
20141216,9294
20141217,9205
20141218,9367
20141219,9352
20141222,8557
20141224,8690
20141225,8660
20141226,8336
20141229,8439
20141230,9190
20150105,8984
20150106,9235
20150107,9323
20150108,9603
20150109,9706
20150113,9514
20150114,9603
20150115,9794
20150116,9588
20150119,9470
20150120,9676
20150121,9441
20150122,9073
20150123,9014
20150126,8704
20150127,8690
20150128,9279
20150129,9235
20150130,8999
20150202,8660
20150203,8719
20150204,8528
20150205,8646
20150206,8631
20150209,8646
20150210,8454
20150212,8351
20150213,8336
20150216,8322
20150217,8189
20150218,8218
20150219,7998
20150220,7983
20150223,8027
20150224,8101
20150225,7953
20150226,7998
20150227,8056
20150302,8218
20150303,8380
20150304,8380
20150305,8351
20150306,8233
20150309,8336
20150310,8322
20150311,8366
20150312,8307
20150313,8763
20150316,8660
20150317,8631
20150318,8646
20150319,8542
20150320,8601
20150323,8616
20150324,7924
20150325,7968
20150326,8101
20150327,8174
20150330,8307
20150331,8042
20150401,8469
20150402,8572
20150403,8719
20150406,9087
20150407,8970
20150408,9073
20150409,9043
20150410,8984
20150413,8793
20150414,8793
20150415,8675
20150416,8660
20150417,8513
20150420,8557
20150421,8513
20150422,8410
20150423,8454
20150424,8601
20150427,8395
20150428,8380
20150430,8292
20150501,8160
20150507,8115
20150508,8115
20150511,8174
20150512,8086
20150513,8056
20150514,8042
20150515,7983
20150518,8012
20150519,8042
20150520,7953
20150521,7880
20150522,7806
20150525,7850
20150526,7894
20150527,7894
20150528,7821
20150529,7688
20150601,7688
20150602,7600
20150603,7512
20150604,7526
20150605,7570
20150608,7467
20150609,7467
20150610,7423
20150611,7791
20150612,7732
20150615,7747
20150616,7615
20150617,7556
20150618,7482
20150619,7350
20150622,7320
20150623,7526
20150624,7556
20150625,7718
20150626,7659
20150629,7659
20150630,7703
20150701,7585
20150702,7674
20150703,7762
20150706,7129
20150707,6952
20150708,6922
20150709,6864
20150710,6746
20150713,6790
20150714,6819
20150715,6819
20150716,6805
20150717,6790
20150721,6775
20150722,6981
20150723,6952
20150724,6952
20150727,6981
20150728,7011
20150729,7055
20150730,6952
20150731,6937
20150803,6996
20150804,6937
20150805,6613
20150806,6657
20150807,6819
20150810,6834
20150811,6864
20150812,6760
20150813,6716
20150814,6775
20150817,6834
20150818,6878
20150819,6731
20150820,6525
20150821,7040
20150824,6981
20150825,6967
20150826,6952
20150827,6864
20150828,6878
20150831,6922
20150901,6628
20150902,6628
20150903,6805
20150904,6893
20150907,7026
20150908,7011
20150909,7040
20150910,7114
20150911,7188
20150914,7320
20150915,7217
20150916,7482
20150917,7408
20150918,7364
20150924,7335
20150925,7379
20150928,7703
20150929,7791
20150930,8130
20151001,7777
20151002,7894
20151005,7659
20151006,7732
20151007,8233
20151008,7983
20151009,7644
20151013,7526
20151014,7512
20151015,7629
20151016,7423
20151019,7394
20151020,7350
20151021,7394
20151022,7305
20151023,7173
20151026,6893
20151027,6937
20151028,6878
20151029,6790
20151030,6819
20151102,6893
20151104,6922
20151105,6834
20151106,6893
20151109,6922
20151110,6849
20151111,6952
20151112,6996
20151113,6981
20151116,6731
20151117,6819
20151118,6569
20151119,6849
20151120,6937
20151124,7084
20151125,7217
20151126,7143
20151127,7026
